	Bach1	Bcl3	Bcl6	Egr2	Elf3	Etv5	Fos	Fosb	Fosl1	Foxc1	Foxo3	Foxp3	Hivep1	Hoxa2	Hoxa3	Jun	Junb	Lef1	Maf	Maff	Mafg	Meis3	Nfe2	Nfia	Nfic	Nfkb2	Nkx6-2	Nr1d1	Nr4a1	Prdm1	Rara	Relb	Rora	Rorc	Rxrg	Sox7	Tbx21	Tcf7	Tgif1	Thra	Vdr	Zfp105
Snord100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0
Sntb1	0	0	0	0	1.0	0	1.0	0	1.0	0	0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	1.0	0	0	0	0	1.0	0	1.0	1.0	0	1.0	1.0	0	1.0	0.5	1.0	1.0	0	0	0
Sntb2	0	0	0	0	1.0	0	1.0	0	1.0	1.0	1.0	0	0	0	0	1.0	1.0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0.5	0	0	0	0	0
Snx14	0	0.5	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0
Snx18	0	0	0.5	0	0	0	1.0	0	1.0	1.0	1.0	0	0	0	0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0
Sorcs2	1.0	0	0	1.0	0	0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	0	1.0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	1.0	0	0.5	1.0	0.5	0	0	0	0	0
Sox5	0	0	0	1.0	0	0	1.0	0	1.0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	1.0	0	0	0	0	0	1.0	1.0	0	0
Sp140	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0
Spata22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
Spata6	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
Specc1l	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0
Spef1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
Spice1	0	0	0.5	1.0	0	1.0	0	0	0	1.0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0.5	0	0.5	0	0	1.0	0	0
Spn	0	0	0.5	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0
Spp1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0
Sppl2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
Spred2	1.0	0	0.5	0	0	0	1.0	0	1.0	1.0	1.0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	1.0	0	1.0
Spry2	0	0	0	0	0	0	-1.0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spry4	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0.5	0	0	0	0	0	0	0
Spsb1	0	0	0.5	0	0	0	1.0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	0	1.0	0	0	0	0	1.0	1.0	0	0	0
Spty2d1	0	0	0	0	0	0	-1.0	0	-1.0	0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0
Sqle	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0
Sqstm1	0	0	0	0	1.0	0	0	0	0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
Src	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0
Srek1ip1	0	0	0.5	0	0	0	1.0	0	1.0	1.0	0	0	0	0	0	1.0	1.0	0	1.0	1.0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0
Srgap2	1.0	0	0.5	1.0	0	0	1.0	1.0	1.0	1.0	1.0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0	1.0	0	0	1.0	0	1.0	0	0	1.0	1.0	0	0	0	1.0	1.0	1.0	0	0
Srgap3	0	0	0.5	0	1.0	0	1.0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Srgn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Srxn1	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
Ss18	0	0	0	0	0	0	-1.0	0	-1.0	-1.0	0	0	0	0	0	-1.0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	-1.0	0	-1.0	0	0	-1.0	0	0	0	0	-1.0	-1.0	0	0	0
Ssbp2	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	-1.0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	-1.0	0	-1.0	-1.0	0	-1.0	-1.0	-0.5	0	-0.5	-1.0	0	0	0	0
Ssbp3	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ssh2	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	1.0	1.0	0	0
Ssx2ip	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.0	0	0	0	0	1.0	0	0	1.0	0	1.0	0	0	0	0	0	0	1.0	0	0
St14	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	1.0	1.0	0	0	0	0	1.0	0	0	0
St3gal3	0	0	0.5	1.0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	1.0	0	0.5	1.0	0.5	0	0	0	0	0
St3gal6	1.0	0	0.5	0	0	0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
St5	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
St6galnac3	0	0	0.5	1.0	1.0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	1.0	0	0	0	0	0	1.0	0	0
St6galnac4	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0
St6galnac5	0	0	0	0	-1.0	0	-1.0	0	-1.0	-1.0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0
St6galnac6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
St8sia1	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	1.0	0	0	0	0	0	1.0	0	0
St8sia4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	-1.0	0	0	0
Stambpl1	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
Stap1	1.0	0	0	0	0	0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	0	1.0	1.0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stat1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0
Stat3	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stat5a	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	1.0	0	0
Stat5b	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	1.0	0	0	1.0	1.0	0	0	0	0	0	1.0	0	0
Stau2	0	0	0	0	1.0	0	1.0	1.0	0	1.0	1.0	0	0	0	1.0	1.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
Stk19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
Stk24	0	0	0	0	0	1.0	1.0	0	0	1.0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0.5	1.0	0	0	0	0
Stk3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
Stk32c	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0
Stk36	1.0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stk39	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	1.0	1.0	0	1.0	0	0	0	0	0	0	1.0	1.0	0	1.0	0	0	1.0	0.5	0	0	0	0	1.0
Stom	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
Ston2	1.0	0.5	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	1.0	1.0	0	0	1.0	0	0	0	1.0	1.0	1.0	0	1.0	0	1.0	0	0	1.0	0	0.5	0	0	0	0	1.0	0	0
Strbp	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	1.0
Stx11	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0
Stx17	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
Stx1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
Stxbp4	0	0	0	0	1.0	0	0	1.0	0	1.0	0	0	0	0	0	0	1.0	1.0	0	0	0	1.0	0	0	0	1.0	0	1.0	0	0	0	0	1.0	1.0	0	1.0	0.5	0	1.0	0	0	0
Suclg1	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	1.0	0	0	0
Suclg2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0
Sult1a1	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	1.0	1.0	0	0	0	1.0	0	0	0	0
Sult2b1	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sun2	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
Surf6	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Susd1	0	0	0	0	-1.0	0	-1.0	0	-1.0	0	0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	-1.0	0	0	0	-0.5	-1.0	-1.0	-1.0	0	0
Susd2	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sv2c	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	-0.5	0	-1.0	0	0	0
Swap70	0	0	0	0	-1.0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	-1.0	-1.0	-1.0	-1.0	0	-0.5	0	0	0	-1.0	0	0	0
Syne1	0	0	0	1.0	1.0	1.0	1.0	0	1.0	0	0	1.0	0	0	0	1.0	1.0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	1.0	1.0	0	1.0	1.0	0	0	0	0	0	0	0	0
Synj2	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	-1.0	-1.0	-1.0	0	0	0	0	-1.0	0	-1.0	0
Synpo	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Syp	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
Tacc2	1.0	0	0	0	0	0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	1.0	1.0	1.0	0	0	1.0	0	1.0	0	0	1.0	0	0	0	0.5	0	0	1.0	0	0
Tacstd2	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0
Taf1d	0	0	0	0	0	0	-1.0	0	-1.0	0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	-1.0	0	-1.0	-1.0	0	-1.0	0	0	0	0	0	0	-1.0	0	0
Tanc1	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0
Tasp1	1.0	0	0.5	0	0	0	1.0	1.0	1.0	1.0	0	0	0	0	0	1.0	1.0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	1.0	0	1.0	0	0	0	0
Tatdn3	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tbc1d22b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
Tbca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0
Tbck	1.0	0	0.5	0	0	0	0	1.0	0	1.0	0	1.0	0	0	0	1.0	0	0	1.0	1.0	0	1.0	1.0	0	0	1.0	0	1.0	0	0	0	0	1.0	1.0	0	1.0	0.5	1.0	0	1.0	0	1.0
Tbl1xr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	-1.0	-1.0	-1.0	0	0	0	0	0	0	0	0
Tceal1	0	0.5	0.5	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
Tcf4	1.0	0	0	0	1.0	0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	1.0	1.0	1.0	1.0	0	1.0	0.5	1.0	0	0	1.0	1.0
Tcf7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0.5	0	0	1.0	0	0
Tcf7l1	0	0	0	0	0	0	-1.0	0	-1.0	-1.0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	-1.0	0	-1.0	0	0	-1.0	0	0	0	0	0	0	-1.0	0	0
Tcp11l2	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0
Tctex1d2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0
Tdrd3	1.0	0.5	0.5	1.0	0	0	1.0	0	1.0	0	0	0	0	0	0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	1.0	1.0	0	1.0	0	0	0	0	0	1.0	0	0	0
Tdrd9	0	0.5	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0
Tec	0	0.5	0	0	0	0	1.0	0	1.0	1.0	1.0	0	0	1.0	0	1.0	1.0	0	0	0	0	0	1.0	0	0	1.0	1.0	1.0	0	1.0	1.0	0	1.0	1.0	0	0	0.5	0	0	0	1.0	0
Tes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tesc	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tex264	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0
Tex9	0	0	0	0	-1.0	0	-1.0	0	-1.0	-1.0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	-1.0	0	0
Tfam	0	0	0	0	0	0	-1.0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	-1.0	0	-1.0	-1.0	0	0	0	0	0	0	0	0
Tfdp2	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tfpi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0
Tg	1.0	0	0.5	0	1.0	1.0	1.0	0	1.0	1.0	1.0	0	0	1.0	1.0	1.0	1.0	0	0	1.0	0	0	1.0	0	0	0	1.0	1.0	0	1.0	1.0	0	1.0	1.0	0	1.0	0	0	0	0	1.0	1.0
Tgds	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0
Tgfbr3	0	0	0	0	0	0	-1.0	0	-1.0	0	0	0	0	0	0	-1.0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	-1.0	0	0	0	0	0	0	0	0	0	0
Tgif1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
Tgm2	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0
Tgtp2	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thap6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
Thbd	0	0	0.5	0	1.0	0	0	0	1.0	0	0	0	0	1.0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	1.0	1.0
Thra	1.0	0	0	0	0	0	1.0	0	1.0	1.0	1.0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
Thsd7b	0	0	0.5	0	1.0	0	0	0	1.0	1.0	0	1.0	0	1.0	1.0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	1.0	0	1.0	1.0	0.5	1.0	0	0	0	1.0	1.0	0
Thtpa	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0
Thy1	1.0	0	0.5	0	0	0	1.0	0	1.0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
Tiam1	1.0	0	0.5	0	1.0	0	1.0	1.0	1.0	0	1.0	0	0	0	0	1.0	1.0	0	1.0	1.0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0.5	0	0	1.0	0	0
Tifa	1.0	0	0.5	1.0	0	0	1.0	0	1.0	1.0	0	0	0	0	0	1.0	1.0	0	1.0	0	0	1.0	1.0	0	0	0	0	1.0	0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	1.0
Tigit	0	0	0	0	-1.0	0	-1.0	0	-1.0	0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	-0.5	0	0	0	0	0
Timeless	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0
Timm8a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0
Timp2	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
Tiparp	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tjp2	0	0	0	0	1.0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0.5	0	1.0	0	0	1.0
Tjp3	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
Tk2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0
Tle1	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	-1.0	0
Tle3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	1.0	0
Tlk1	0	0	0	0	-1.0	0	-1.0	0	0	0	0	0	0	0	0	-1.0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	-1.0	0	-1.0	0	0	-1.0	-1.0	-0.5	0	0	-1.0	-1.0	0	0	0
Tlr3	0	0	0.5	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0
Tm6sf1	0	0	0	0	0	0	-1.0	0	-1.0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0
Tm9sf2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0
