	IL17pos_SC_EAE_1	IL17pos_SC_EAE_2	IL17neg_SC_EAE	IL17pos_SI_EAE	IL17pos_SI_SS	IL17pos_SI_mock	IL17neg_SI_EAE	IL17neg_SI_mock	IL17neg_SI_SS
Pgbd5	5.314045695	4.811952535	4.811952535	5.718132826	5.083320301	5.381654138	5.083857635	4.811952535	5.281786841
Pgc	4.811952535	5.073672081	5.182195795	6.238439668	5.808862656	6.523147811	6.023873728	5.511307862	5.281786841
Pgd	9.606311623	9.483798942	9.429087922	8.932413608	9.243373753	9.066519834	8.959750865	9.368005685	9.303751383
Pgf	4.811952535	4.811952535	4.811952535	5.672995984	6.706567423	6.667695887	4.811952535	6.053429286	6.28799008
Pggt1b	9.725443239	9.881664367	9.901771859	9.504098381	9.150052224	9.370239771	9.090335674	9.017171019	9.362128705
Pgk1	11.86487929	12.02800261	11.50788313	10.22684345	10.14844115	10.57404967	9.884146748	10.03309361	10.1037801
Pgk2	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
Pgls	8.409231893	8.224884871	7.847991748	6.824573651	7.453477497	7.168715453	7.012627091	7.149440347	7.048415706
Pglyrp1	8.379555553	8.85857349	9.259598591	7.353833402	6.405058303	7.290250106	7.563044621	7.149440347	6.91619197
Pglyrp2	9.750149123	9.609122925	10.07111547	9.068261947	8.823814966	9.275096682	9.643366107	9.803776953	9.502470681
Pglyrp3	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.381654138	4.811952535	4.811952535	4.811952535
Pglyrp4	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
Pgm1	9.142442627	8.983118736	9.434925288	9.573054269	9.301620505	9.52620932	9.5148864	9.411508726	9.364327319
Pgm2	8.53225181	9.014581049	8.600074902	7.353833402	7.292811123	7.642204605	7.907048738	7.617621987	7.602737222
Pgm2l1	11.98380588	11.69765558	12.03823349	13.8641738	13.92450936	14.17662089	12.64534965	13.11421565	13.24611542
Pgm3	8.199986826	8.295263165	8.418684692	8.6522592	8.791598266	8.779138889	9.210022174	8.954039653	9.051380695
Pgm5	4.811952535	4.811952535	4.811952535	6.7608869	7.788304591	6.701322337	5.810767067	6.647189821	6.482742846
Pgp	7.243114794	6.235976251	6.910568876	6.103284918	5.993994681	6.266641764	6.308266751	6.553579141	6.051426563
Pgpep1	6.436103483	6.796859327	5.982592331	5.718132826	6.661225076	5.746424433	5.281527788	6.078551888	6.024511134
Pgpep1l	5.314045695	5.333268804	5.669934946	6.07402591	5.4152391	5.306121106	6.328912129	6.301362598	5.573704104
Pgr	4.811952535	4.811952535	5.074112238	4.811952535	5.083320301	5.216092193	4.811952535	5.188375943	4.811952535
Pgr15l	4.811952535	4.811952535	5.074112238	5.222516691	4.811952535	4.811952535	4.811952535	5.078500463	4.811952535
Pgrmc1	8.937137956	8.931846882	9.128772508	9.47881328	9.124451422	9.303291842	9.544230181	9.429757339	9.416109796
Pgrmc2	8.79593629	8.434155562	8.654637119	8.458071979	8.471581121	8.336763348	8.559646337	8.689759444	8.892662113
Pgs1	9.013706299	8.282330391	9.069909684	8.365281089	8.343710349	8.409679002	8.688334531	8.669363894	8.621308847
Phactr1	4.811952535	4.811952535	4.811952535	5.102753323	5.280605191	6.290364381	5.195919549	5.460317872	5.416751558
Phactr2	10.0635635	11.28463107	10.24271564	11.66812224	11.96115777	11.47634926	10.65804532	10.88155774	10.60401604
Phactr3	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
Phactr4	8.642383174	8.269278696	8.561316046	7.635072227	8.33924353	8.074531325	8.289296474	8.577455117	8.248128598
Phax	10.09565809	9.78938167	9.606771408	10.04633233	10.08626515	10.16095534	10.48040161	9.885320616	10.3814656
Phb	8.290614551	7.890671304	7.730899067	7.924951149	7.494947345	7.642204605	7.989933319	7.432701142	7.524627868
Phb2	10.31888761	9.902791482	9.709829118	9.274851402	8.738493675	9.477575494	9.595586324	9.553248348	9.191799903
Phc1	9.013706299	8.985767122	9.296416798	8.704918855	9.290158526	9.005370613	9.632479969	9.301280257	8.969885883
Phc2	9.187889867	8.805556498	9.192230281	8.945920459	9.61066661	9.417894983	9.090335674	9.441795674	9.169329945
Phc3	13.52924608	13.37053533	13.6006607	12.87893513	12.86976892	12.74694628	12.72747501	13.12683305	12.79380041
Phex	5.167877154	4.811952535	5.33413849	5.102753323	4.811952535	5.896628795	5.573289963	4.811952535	5.701442157
Phf1	9.120284784	8.722156235	9.064893699	9.392809094	9.56577192	9.427239368	9.494985962	9.642851511	9.422453411
Phf10	9.13362049	8.787438677	9.359174274	9.217603747	9.400861474	9.318440987	9.576778601	9.609456231	9.370903054
Phf11a	9.051681657	7.674807429	8.824775281	6.263546068	5.571814958	6.358657093	7.103322463	6.340946504	6.602094419
Phf11b	11.82511907	11.19847122	11.08402013	9.322168305	8.622311418	9.333432104	9.380320609	8.620610636	8.682684912
Phf11c	8.921833951	8.520971073	8.430479055	7.99876927	7.543114139	7.789414517	7.831889085	7.595818119	8.069509517
Phf11d	6.793457175	6.796859327	6.574959436	6.381238847	6.721321985	5.930542931	5.195919549	6.027662371	6.851331627
Phf12	10.76889635	10.58496548	10.96149779	10.77639507	10.64445137	10.58242704	10.64818014	10.90200568	10.48194512
Phf13	8.508482793	7.963069536	8.201579384	8.182415451	8.892239003	8.843511794	8.405384204	9.191433112	8.901787884
Phf14	11.57058911	11.63217176	11.79861472	10.87735582	10.27808344	10.21719329	11.07970646	10.57452978	10.38687545
Phf19	6.467671851	6.88376299	7.107309312	6.971183412	7.656654937	7.109603694	7.55521565	7.321037057	7.013658984
Phf2	10.3553172	10.09614603	10.38503921	9.829051719	10.77905865	10.08189276	9.899357516	11.00888994	10.24275127
Phf20	10.39637973	10.09736808	10.07858524	9.901726301	9.503646345	9.769601865	9.71562921	9.697401628	9.514395275
Phf20l1	13.29453814	13.23687084	13.39568399	13.15641293	13.02084643	13.04025971	13.16924953	13.13256004	13.16204141
Phf21a	11.42580235	11.58332116	11.72837444	11.64251128	11.38228994	11.26236849	11.58829277	11.62256861	11.42670056
Phf21b	7.552477593	6.919280036	7.313870669	6.566916537	6.385836125	6.313592074	6.49969344	6.520696585	5.939019034
Phf23	8.712342135	8.964441776	8.757883428	7.64352652	7.706617428	8.306516559	7.731878924	8.232069849	7.683852769
Phf3	12.7556602	12.77996846	12.95752025	13.33105668	13.25509924	13.2830939	13.36134638	13.32098458	13.23925602
Phf5a	10.3149988	10.16769406	9.724194159	10.30731646	10.13058196	10.50521836	10.26958074	9.908620862	9.977481735
Phf6	10.89078834	11.04424299	10.96687208	12.14420716	11.65223806	11.88798353	11.96210568	11.59278367	11.83072544
Phf7	7.301161327	7.411021564	7.545479272	6.604532559	6.735904655	6.358657093	6.767948018	6.632077381	6.427686123
Phf8	11.01879505	10.74317732	11.17331304	10.9848135	11.3860564	11.24598566	10.92342469	11.36715713	11.16612648
Phgdh	8.815403062	8.290965318	7.865615693	7.952244502	7.6711142	7.736972378	7.978387565	7.97222821	7.760493661
Phgr1	4.811952535	4.811952535	4.811952535	5.222516691	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
Phip	12.6527806	12.81991114	13.15212079	13.37697095	12.91645999	12.84439368	13.1280744	12.80789582	12.94166838
Phka1	5.518525495	6.081030706	5.33413849	6.676464503	7.366567342	6.484134369	5.810767067	6.150424879	6.75461992
Phka2	9.458884942	9.610836488	9.336480132	8.866457868	8.807797252	8.704043598	8.974221722	9.186668693	8.761738623
Phkb	9.820448917	10.16186556	9.730532896	9.816268863	9.787235585	9.963367283	9.864129482	9.792860167	10.01291203
Phkg1	5.425365606	5.181575855	5.449786483	5.457895318	5.083320301	5.216092193	6.127442648	5.078500463	5.281786841
Phkg2	8.480823893	8.599340732	8.484263528	8.751864147	9.052957649	9.113629433	8.924412889	8.902617038	9.12070609
Phlda1	11.56077421	11.40492741	10.97422918	10.8236617	11.46499797	11.10267241	10.21350433	10.94908728	10.29087306
Phlda2	4.811952535	4.811952535	4.811952535	5.222516691	5.19516297	4.811952535	4.811952535	4.811952535	4.811952535
Phlda3	5.425365606	5.073672081	4.811952535	5.390651692	5.571814958	5.786493931	5.195919549	5.188375943	5.281786841
Phldb1	6.513495474	7.266269585	6.874685563	6.914519782	7.543114139	6.857151248	5.573289963	6.520696585	6.649856498
Phldb2	5.314045695	5.333268804	5.074112238	7.36420026	8.550865489	7.557963731	6.69491666	7.321037057	7.579764794
Phldb3	6.614062286	7.627309322	6.444848819	7.038720589	6.614156024	6.464135643	7.135793102	6.892003817	6.535351339
Phlpp1	8.306487973	8.841118375	10.44501027	9.566523721	9.147512591	8.944759579	10.86964339	10.89982864	10.59749879
Phlpp2	8.494720434	8.026744338	8.803828693	9.340156631	9.090472792	8.711733073	8.627275398	9.196181776	9.021011433
Phospho1	5.964520827	5.073672081	5.074112238	5.947579141	6.423966346	6.055299849	6.023873728	5.757364973	5.701442157
Phospho2	9.177198849	9.572658525	9.36121972	9.821761131	9.554325899	9.83069298	9.762974121	9.34254265	9.829527211
Phox2a	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.098188012	4.811952535	5.078500463	4.811952535
Phox2b	4.811952535	4.811952535	4.811952535	6.103284918	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
Phpt1	7.954370411	7.489504481	7.610082222	7.115444079	6.99717496	7.430647098	7.85739281	7.399306687	7.147517259
Phrf1	10.53487934	9.792404021	10.19082169	10.75742779	10.75927794	10.8468891	10.44974878	10.71901507	10.70793577
Phtf1	10.74597692	11.08913965	11.25685022	11.08861519	10.98894096	11.23805531	10.83922518	11.00888994	11.17615659
Phtf1os	6.939959422	7.844187796	7.567351019	8.360225607	7.401997769	6.942271238	7.786107353	7.189511358	7.500305231
Phtf2	10.52901692	10.6858629	10.63509411	10.75264673	10.51477449	10.80455392	10.71843323	10.71654322	10.7378746
Phxr4	9.377221811	9.7603484	10.12019766	11.8202443	11.41425909	11.35204966	10.80573322	11.52189746	11.59735259
Phyh	9.343211884	9.102591044	9.440739054	8.763363603	8.669213889	8.829454776	8.968450895	9.064709857	9.032129336
Phyhd1	6.245022765	6.987523714	7.260608378	7.343386915	7.427979794	6.886152915	7.198454457	6.987385055	6.989965989
Phyhip	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.098188012	4.811952535	4.811952535	4.811952535
Phyhipl	4.811952535	4.811952535	4.811952535	4.811952535	5.19516297	4.811952535	4.811952535	4.811952535	4.811952535
Phykpl	10.19951226	10.62278601	10.73376468	11.02818462	10.60620452	10.42480468	10.58094305	10.70412	10.57587514
Pi15	4.811952535	4.811952535	4.811952535	7.609395401	8.14282921	6.684622869	6.889647606	6.70585753	7.746868922
Pi16	5.063947529	5.181575855	4.811952535	6.012834991	5.659133632	5.098188012	5.195919549	5.602795173	5.281786841
Pi4k2a	10.06240393	9.973721964	9.724194159	10.52932703	10.55930877	10.58242704	9.637933331	9.92442388	9.635795889
Pi4k2b	8.700418721	8.712582093	8.880132431	9.058973851	9.515501102	9.459474646	9.274520632	9.443792302	9.790851979
Pi4ka	11.53008423	11.60022004	11.60240771	11.4686144	11.59620597	11.43416777	11.39863168	11.65906247	11.41510201
Pi4kb	10.12594375	9.679391579	9.790915497	9.954339149	10.02405132	10.00760396	10.21106901	10.05413853	10.11033694
Pianp	5.473700031	5.073672081	5.631068848	6.65887128	7.099542131	6.615476647	5.876843815	6.486884052	6.446326862
Pias1	11.61868616	11.85792441	11.78802865	12.48118237	12.3002947	12.25740585	12.445018	12.32992905	12.34414246
Pias2	10.86110098	10.5996958	10.8982095	10.54379159	10.204391	10.19687212	10.92044749	10.69494113	10.70447427
Pias3	7.90281197	7.442956297	7.871441424	7.685042224	7.884123575	7.721619358	7.805911949	7.767838358	7.839563228
Pias4	7.425193186	7.266269585	6.8624988	6.566916537	7.543114139	7.391988522	7.432100683	7.424428698	7.158085979
Pibf1	9.778682251	10.00401435	9.83422879	9.752513337	9.312991782	9.417894983	10.02809262	9.329639952	9.621169268
Picalm	14.14989119	14.05000458	14.04273667	14.15152396	14.14047609	14.2804797	13.40738589	13.60816558	13.84637166
Pick1	7.552477593	7.527124825	7.836118026	6.998617309	7.692524745	7.674517171	7.507284521	7.535934605	7.104383378
Pid1	5.771387917	6.150240149	6.336824245	7.090360469	8.095809163	6.503800912	6.127442648	6.734186445	7.508460645
Pidd1	6.681137257	7.344819317	6.786834793	6.943160361	6.196290262	6.358657093	6.584871317	6.195740632	6.051426563
Piezo1	9.847635128	9.233062868	9.767990144	9.908624032	9.652414939	9.365386199	8.799897403	9.40537402	9.023798998
Piezo2	4.811952535	4.811952535	4.811952535	6.943160361	7.05502361	5.963272942	5.195919549	6.321328528	6.482742846
Pif1	5.886742319	6.256388649	6.058861287	5.573760679	4.811952535	5.562026586	5.195919549	4.811952535	5.618774998
Pifo	6.245022765	5.740766176	5.776168224	6.212742309	5.906071487	5.786493931	6.287233853	6.217698371	5.573704104
Piga	9.88222686	10.21686923	10.11294108	10.00509774	9.552409344	9.921037166	9.873402806	9.441795674	9.413989022
Pigb	7.735673204	7.020353056	7.847991748	7.825014021	7.366567342	7.097459512	7.71098673	7.610392128	7.450328952
Pigc	9.072609153	8.613138688	8.824775281	8.255143971	8.558556778	8.321720451	8.605086456	8.36948281	8.380779448
Pigf	7.886967892	8.238349544	8.101528061	7.538497682	7.008950283	7.109603694	7.474376972	7.432701142	7.371768251
Pigg	7.071590747	8.067650013	8.004464086	7.444414594	7.761603692	7.690395824	7.334215219	7.581088905	7.85865145
Pigh	7.217451667	7.647865093	7.137424214	6.159430961	6.598056133	6.443791356	6.445503892	6.379194198	6.851331627
Pigk	9.75158929	9.590137819	9.37343165	9.340156631	9.507608796	9.517488238	9.601181034	9.351080546	9.339955604
Pigl	9.294599666	9.126776191	8.894351363	9.203630344	9.21697751	9.303291842	8.736730914	8.570133957	8.174319687
Pigm	11.89903606	11.70328155	11.59765255	12.16809724	12.10422517	12.12893997	11.98115858	11.76610224	11.98737707
Pign	10.39361687	10.50252715	10.75566663	10.78391267	10.723995	10.72922544	10.76399003	10.56448467	10.85177581
Pigo	8.286618311	8.28665442	7.988508339	8.481517841	8.193303567	8.025678445	8.035192511	8.415215276	7.753697929
Pigp	7.662777917	7.54188974	8.01500171	8.141649981	8.334762627	8.474519606	8.512711297	8.309066126	8.133323222
Pigq	9.774438165	9.807421339	9.744693819	8.962626985	9.335467914	9.256861881	9.150152713	9.469499299	9.328739448
Pigr	4.811952535	5.073672081	4.811952535	7.152203892	5.936296104	7.035008747	6.102518997	5.917201378	6.28799008
Pigs	9.970192355	9.366937865	9.584193803	8.789841606	9.199923756	9.048447198	8.979969414	9.439796271	8.984271232
Pigt	9.792739523	9.03773296	9.371403519	8.918778252	9.677246456	9.464021261	9.500985056	9.867594659	9.355512616
Pigu	9.642476813	9.873125968	9.465663918	9.474167847	9.370714276	9.537036843	9.172897284	9.231304939	9.472219371
Pigv	7.735673204	7.95217126	7.859765644	6.72779797	7.699588935	7.609121117	7.370628595	7.812426723	7.676671466
Pigw	6.929262641	6.770900651	6.478735492	6.043898538	6.241305702	5.994919567	7.135793102	6.301362598	6.389483433
Pigx	9.761630323	9.377047371	9.332315149	8.276791666	8.17332928	8.65302768	8.426661926	8.22740783	8.54165765
Pigyl	7.699703037	7.124227778	7.066062703	5.947579141	6.196290262	6.701322337	6.617331437	6.452078167	6.500538427
Pigz	6.12492964	5.264034016	6.152347687	5.913195795	6.442572074	5.786493931	6.287233853	6.053429286	5.739710133
Pih1d1	7.860156706	7.386570986	7.842067474	7.510942633	6.973301666	7.486661752	7.103322463	6.998831289	6.783011767
Pih1d2	4.811952535	5.953953826	5.499977964	5.877488403	6.021603283	5.381654138	5.525127282	5.342807073	5.877410933
Pih1d3	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
Pik3ap1	9.331694034	8.855679039	8.806839894	8.684894092	8.907344411	8.395391847	8.198027107	8.352481364	7.985457182
Pik3c2a	11.52209787	11.80508515	12.35158352	12.94138732	12.6401258	12.55816827	13.02202675	12.8957091	12.96788378
Pik3c2b	6.981888259	7.935663794	7.137424214	7.972372335	7.865477138	7.121637832	7.869972626	7.909304236	7.64756905
Pik3c2g	4.811952535	4.811952535	4.811952535	5.625050312	5.471877009	5.746424433	5.996218754	5.342807073	5.084008515
Pik3c3	11.02177952	10.86723419	10.93363574	11.32530097	11.08012035	11.08583277	11.33577805	11.19320605	11.15665948
Pik3ca	12.43727166	12.62049555	12.34360225	13.01448565	12.75546225	12.99314062	12.53534347	12.62563765	12.49473302
Pik3cb	8.837331406	7.896374864	8.812843359	8.887615861	8.507805665	8.570801601	8.956839082	8.962433542	8.886545812
Pik3cd	11.63514827	11.09098035	11.19579999	9.697802293	10.31016756	10.32348485	10.27891208	10.871224	10.02545658
Pik3cg	11.6924538	11.5933111	11.91612044	10.97745645	10.9066686	10.60110001	10.90847685	10.88082206	10.67824469
Pik3ip1	8.042665665	7.826350947	8.757883428	7.501633651	7.302253004	7.458940487	9.167873981	8.300221557	7.807159395
Pik3r1	12.69638645	12.92922372	13.0795719	14.00889108	14.29847629	14.14772598	14.31400016	14.44593924	14.66776099
Pik3r2	6.90760061	6.953849038	6.27870596	5.840315845	6.048461373	5.786493931	5.967755922	5.917201378	6.649856498
Pik3r3	6.58617084	6.572312082	6.444848819	7.861529216	8.391940823	7.868042371	8.00138516	7.26623153	7.46719075
Pik3r4	9.901812073	9.379060769	9.530698397	9.611627084	9.632599384	9.600344568	9.77951264	9.994147995	9.921901248
Pik3r5	11.03660994	10.79679731	11.28508905	11.15170801	11.28996151	10.90146939	11.37544929	12.13828765	11.74024931
Pik3r6	4.811952535	5.181575855	5.706930371	5.573760679	5.965579936	5.216092193	5.967755922	5.511307862	6.024511134
Pikfyve	11.19992574	11.08913965	11.21850501	10.92742628	10.59787508	10.57929123	11.03498702	10.76120061	10.68264956
Pilra	5.830961034	6.987523714	6.478735492	7.025488385	8.111656947	7.247314839	6.724641652	6.987385055	7.389620961
Pilrb1	4.811952535	5.953953826	5.631068848	6.131735501	6.26313479	5.786493931	6.328912129	5.887444462	6.349969423
Pilrb2	5.314045695	6.104618937	5.955784851	6.238439668	7.470216115	6.57938501	5.281527788	6.281033553	6.977956714
Pim1	12.14875899	11.95172808	11.60499484	11.85856595	11.74858639	12.12321118	11.75296396	11.77404671	11.07189972
Pim2	8.779037116	9.077991341	9.266164859	9.407505122	9.990493008	9.858568831	9.813637205	10.50365446	10.28740592
Pim3	8.572099216	9.517082478	8.888680714	9.272176436	9.444929167	9.50871396	9.516861385	9.40537402	9.118100742
Pin1	8.809868089	9.210616923	8.88583695	10.25281601	9.937175245	10.22390382	9.810421869	9.84058978	9.860981534
Pin1rt1	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
Pin4	8.008983205	8.390686771	7.762677417	7.56551262	7.375511662	7.401756226	7.578570623	7.573665013	7.690997157
Pinc	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
Pink1	9.900514646	9.887328638	9.365301901	10.1975816	10.78477727	10.5980046	10.42159265	10.57634867	10.59843163
Pinlyp	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.083857635	4.811952535	4.811952535
Pinx1	9.270668464	9.416789139	8.888680714	8.562866546	7.890284357	8.006913234	8.227488636	7.943975122	8.358774241
Pip	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
Pip4k2a	12.06329043	12.35087575	12.3772849	11.99515087	11.83418168	11.71214694	12.73193866	12.52919001	12.55530055
Pip4k2b	11.90809559	11.30168612	11.2463927	9.908624032	10.2225684	9.960154922	9.655963392	10.14521224	9.537951941
Pip4k2c	9.583844586	9.389085676	8.974149659	9.08970318	9.783973663	9.556323363	9.347393206	9.386811264	9.430868263
Pip5k1a	9.290638709	9.442044432	9.294276941	9.395268888	9.884855538	9.800471404	9.456399333	9.753181698	9.637613808
